rep_genome	genome	gtdb_r220_taxonomy	study	sample_id	Asia	Europe	Hadza	NorthAmerica	Tsimane	total_mag_count
RGIG9107_sp934613185__TS_ADULT_106	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_106.147	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Maliibacteriaceae;g__RGIG9107;s__RGIG9107 sp934613185	Tsimane	TS_ADULT_106	0	0	6	0	30	36
Faecalibacterium_sp934547065__TS_ADULT_106	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_106.6	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp934547065	Tsimane	TS_ADULT_106	0	0	10	0	6	16
RUG563_sp934630705__TS_ADULT_107	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_107.101	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG563;s__RUG563 sp934630705	Tsimane	TS_ADULT_107	0	0	24	0	49	73
Egerieenecus_sp900553315__TS_ADULT_112	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_112.293	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Tsimane	TS_ADULT_112	0	0	16	0	23	39
UBA636_sp900546285__TS_ADULT_112	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_112.309	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA636;s__UBA636 sp900546285	Tsimane	TS_ADULT_112	0	0	10	0	61	71
CAG_488_sp000434915__TS_ADULT_113	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_113.300	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-488;s__CAG-488 sp000434915	Tsimane	TS_ADULT_113	0	3	22	0	29	54
Fimadaptatus_sp900553645__TS_ADULT_113	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_113.315	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	Tsimane	TS_ADULT_113	0	1	12	0	39	52
Ructibacterium_sp900550775__TS_ADULT_119	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_119.120	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Ructibacterium;s__Ructibacterium sp900550775	Tsimane	TS_ADULT_119	0	0	13	0	8	21
RUG472_sp900545265__TS_ADULT_119	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_119.221	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__RUG472;s__RUG472 sp900545265	Tsimane	TS_ADULT_119	0	4	28	0	34	66
Otoolea_fessa__TS_ADULT_123	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_123.165	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea;s__Otoolea fessa	Tsimane	TS_ADULT_123	40	42	33	7	36	158
RUG11198_sp934148535__TS_ADULT_127	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_127.155	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__RUG11198;s__RUG11198 sp934148535	Tsimane	TS_ADULT_127	0	0	26	0	4	30
HGM10857_sp900557305__TS_ADULT_127	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_127.175	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__HGM10857;s__HGM10857 sp900557305	Tsimane	TS_ADULT_127	0	1	17	0	4	22
Anaerobutyricum_soehngenii__TS_ADULT_128	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_128.144	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii	Tsimane	TS_ADULT_128	0	7	79	0	23	109
UMGS973_sp900547295__TS_ADULT_132	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_132.158	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Tsimane	TS_ADULT_132	0	1	48	0	49	98
CAG_238_sp000435615__TS_ADULT_133	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_133.130	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-238;s__CAG-238 sp000435615	Tsimane	TS_ADULT_133	1	9	14	2	4	30
Vescimonas_sp934591705__TS_ADULT_133	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_133.28	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp934591705	Tsimane	TS_ADULT_133	0	0	12	0	7	19
Faecousia_sp900549705__TS_ADULT_134	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_134.102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900549705	Tsimane	TS_ADULT_134	3	1	32	3	24	63
UBA738_sp003522945__TS_ADULT_134	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_134.184	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	Tsimane	TS_ADULT_134	0	11	80	1	48	140
CAG_170_sp934646005__TS_ADULT_134	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_134.211	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp934646005	Tsimane	TS_ADULT_134	0	0	29	0	44	73
CAG_170_sp000436735__TS_ADULT_134	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_134.217	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000436735	Tsimane	TS_ADULT_134	3	3	40	0	22	68
UBA4644_sp900763355__TS_ADULT_134	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_134.219	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__UBA4644;s__UBA4644 sp900763355	Tsimane	TS_ADULT_134	0	0	30	0	50	80
CAG_791_sp000431495__TS_ADULT_135	METABAT215_SINGLE_SCAFFOLDS_1500_MERGED_K77_METASPADES__TS_ADULT_135.223	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp000431495	Tsimane	TS_ADULT_135	1	0	59	0	52	112
Blautia_A_sp900551715__Hadza_MoBio_C_REDO_D_2_1542	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_C-REDO_D_2_1542.89	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551715	Hadza	Hadza_MoBio_C-REDO_D_2_1542	0	0	31	0	5	36
Blautia_A_sp000436615__Hadza_MoBio_C_REDO_E_9_1560	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_C-REDO_E_9_1560.72	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp000436615	Hadza	Hadza_MoBio_C-REDO_E_9_1560	2	1	32	1	7	43
Prevotella_pectinovora__Hadza_MoBio_hadza_A_D_B_1_1600	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_B_1_1600.106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella pectinovora	Hadza	Hadza_MoBio_hadza-A-D_B_1_1600	3	3	70	1	14	91
Blautia_stercoris__Hadza_MoBio_hadza_A_D_D_21_1577	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_D_21_1577.234	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris	Hadza	Hadza_MoBio_hadza-A-D_D_21_1577	1	7	64	0	11	83
Avelusimicrobium_sp900541355__Hadza_MoBio_hadza_A_D_E_14_1160	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_E_14_1160.199	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900541355	Hadza	Hadza_MoBio_hadza-A-D_E_14_1160	2	0	41	0	17	60
Prevotella_merdae__Hadza_MoBio_hadza_A_D_F_4_1629	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_F_4_1629.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella merdae	Hadza	Hadza_MoBio_hadza-A-D_F_4_1629	2	1	75	0	7	85
Hominisplanchenecus_faecis__Hadza_MoBio_hadza_A_D_G_14_1102	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_G_14_1102.213	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis	Hadza	Hadza_MoBio_hadza-A-D_G_14_1102	1	30	13	13	5	62
Blautia_A_faecis__Hadza_MoBio_hadza_A_D_G_14_1102	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_G_14_1102.91	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Hadza	Hadza_MoBio_hadza-A-D_G_14_1102	2	12	66	2	10	92
Phocaeicola_vulgatus__Hadza_MoBio_hadza_A_D_G_8_1096	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_G_8_1096.92	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus	Hadza	Hadza_MoBio_hadza-A-D_G_8_1096	136	75	4	110	16	341
Bruticola_sp004554425__Hadza_MoBio_hadza_A_D_H_3_1562	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_H_3_1562.190	d__Bacteria;p__Eremiobacterota;c__Xenobia;o__Xenobiales;f__Xenobiaceae;g__Bruticola;s__Bruticola sp004554425	Hadza	Hadza_MoBio_hadza-A-D_H_3_1562	0	0	17	0	12	29
Blautia_A_sp900066205__Hadza_MoBio_hadza_A_D_J_19_1543	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_J_19_1543.171	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066205	Hadza	Hadza_MoBio_hadza-A-D_J_19_1543	0	0	16	0	4	20
Avelusimicrobium_sp934667625__Hadza_MoBio_hadza_A_D_K_12_1156	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_K_12_1156.138	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp934667625	Hadza	Hadza_MoBio_hadza-A-D_K_12_1156	0	0	10	0	5	15
Avelusimicrobium_sp900540405__Hadza_MoBio_hadza_A_D_K_24_1168	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_K_24_1168.140	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900540405	Hadza	Hadza_MoBio_hadza-A-D_K_24_1168	0	1	16	0	16	33
Phocaeicola_sp000434735__Hadza_MoBio_hadza_A_D_O_4_1196	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_O_4_1196.264	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735	Hadza	Hadza_MoBio_hadza-A-D_O_4_1196	2	9	77	0	24	112
Blautia_A_difficilis__Hadza_MoBio_hadza_E_H_B_8_2155	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_B_8_2155.168	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A difficilis	Hadza	Hadza_MoBio_hadza-E-H_B_8_2155	0	0	8	0	4	12
UBA1731_sp934667425__Hadza_MoBio_hadza_E_H_B_9_1942	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_B_9_1942.261	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1731;s__UBA1731 sp934667425	Hadza	Hadza_MoBio_hadza-E-H_B_9_1942	0	0	28	0	6	34
Oliverpabstia_faecicola__Hadza_MoBio_hadza_E_H_E_13_1725	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_E_13_1725.29	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola	Hadza	Hadza_MoBio_hadza-E-H_E_13_1725	0	1	27	0	36	64
Fusicatenibacter_saccharivorans__Hadza_MoBio_hadza_E_H_G_19_1739	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_G_19_1739.123	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Hadza	Hadza_MoBio_hadza-E-H_G_19_1739	39	91	48	20	14	212
Oliverpabstia_sp934359255__Hadza_MoBio_hadza_E_H_G_7_1734	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_G_7_1734.107	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia sp934359255	Hadza	Hadza_MoBio_hadza-E-H_G_7_1734	0	0	58	0	18	76
Blautia_A_sp900066355__Hadza_MoBio_hadza_E_H_I_1_1742	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_I_1_1742.10	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900066355	Hadza	Hadza_MoBio_hadza-E-H_I_1_1742	0	3	5	0	8	16
Avelusimicrobium_sp900762815__Hadza_MoBio_hadza_E_H_O_22_1935	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_O_22_1935.26	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__Avelusimicrobium;s__Avelusimicrobium sp900762815	Hadza	Hadza_MoBio_hadza-E-H_O_22_1935	0	0	4	0	4	8
Blautia_A_acetigignens__Hadza_MoBio_hadza_I_L_D_21_2679	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_D_21_2679.24	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A acetigignens	Hadza	Hadza_MoBio_hadza-I-L_D_21_2679	0	3	16	0	7	26
RUG572_sp900547945__Hadza_MoBio_hadza_I_L_F_16_1210	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_F_16_1210.89	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp900547945	Hadza	Hadza_MoBio_hadza-I-L_F_16_1210	0	1	63	0	32	96
Prevotella_sp900548745__Hadza_MoBio_hadza_I_L_F_5_2654	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_F_5_2654.144	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900548745	Hadza	Hadza_MoBio_hadza-I-L_F_5_2654	1	2	91	0	9	103
Onthomorpha_sp900546465__Hadza_MoBio_hadza_I_L_I_15_2475	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_I_15_2475.138	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Onthomorpha;s__Onthomorpha sp900546465	Hadza	Hadza_MoBio_hadza-I-L_I_15_2475	0	0	34	0	7	41
UBA1829_sp900549045__Hadza_MoBio_hadza_I_L_I_17_2476	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_I_17_2476.168	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1829;s__UBA1829 sp900549045	Hadza	Hadza_MoBio_hadza-I-L_I_17_2476	0	0	21	0	6	27
Muricoprocola_aceti__Hadza_MoBio_hadza_I_L_K_16_2625	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_K_16_2625.42	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricoprocola;s__Muricoprocola aceti	Hadza	Hadza_MoBio_hadza-I-L_K_16_2625	0	0	16	0	11	27
UBA1724_sp900548225__Hadza_MoBio_hadza_I_L_K_19_2488	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_K_19_2488.168	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Oligosphaeraceae;g__UBA1724;s__UBA1724 sp900548225	Hadza	Hadza_MoBio_hadza-I-L_K_19_2488	0	1	38	0	17	56
Blautia_A_sp905209435__Hadza_MoBio_hadza_I_L_P_16_2361	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-I-L_P_16_2361.152	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp905209435	Hadza	Hadza_MoBio_hadza-I-L_P_16_2361	0	0	9	0	4	13
Blautia_A_sp934408705__Hadza_PheChl_Fiber_Hadza_Nepal_A_24_1660	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_A_24_1660.102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp934408705	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_A_24_1660	0	0	15	0	4	19
Blautia_A_fusiformis__Hadza_PheChl_Fiber_Hadza_Nepal_C_24_1307	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_C_24_1307.24	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_C_24_1307	8	31	49	1	27	116
Blautia_A_sp934426285__Hadza_PheChl_Fiber_Hadza_Nepal_E_10_1530	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_E_10_1530.130	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp934426285	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_E_10_1530	0	0	36	0	5	41
Mediterraneibacter_A_sp934418295__Hadza_PheChl_Fiber_Hadza_Nepal_E_12_1556	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_E_12_1556.122	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter_A;s__Mediterraneibacter_A sp934418295	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_E_12_1556	0	0	4	0	7	11
Blautia_A_ammoniilytica__Hadza_PheChl_Fiber_Hadza_Nepal_E_18_1662	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_E_18_1662.15	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A ammoniilytica	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_E_18_1662	0	0	16	0	11	27
Limivivens_sp934393555__Hadza_PheChl_Fiber_Hadza_Nepal_E_8_1528	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_E_8_1528.216	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp934393555	Hadza	Hadza_PheChl_Fiber-Hadza-Nepal_E_8_1528	0	0	20	0	9	29
Stercorousia_sp934691935__Hadza_MoBio_hadza_A_D_C_6_1128	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K127_MEGAHIT__Hadza_MoBio_hadza-A-D_C_6_1128.27	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Stercorousia;s__Stercorousia sp934691935	Hadza	Hadza_MoBio_hadza-A-D_C_6_1128	0	0	10	0	4	14
Acetatifactor_sp003447295__Hadza_MoBio_hadza_A_D_A_4_1104	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_A_4_1104.133	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003447295	Hadza	Hadza_MoBio_hadza-A-D_A_4_1104	1	10	40	0	17	68
CAG_452_sp000434035__Hadza_MoBio_hadza_A_D_F_8_1631	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_F_8_1631.100	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-452;s__CAG-452 sp000434035	Hadza	Hadza_MoBio_hadza-A-D_F_8_1631	2	8	16	4	11	41
Prevotella_stercorea__Hadza_MoBio_hadza_A_D_G_8_1096	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_G_8_1096.170	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella stercorea	Hadza	Hadza_MoBio_hadza-A-D_G_8_1096	29	9	60	4	7	109
Anthropogastromicrobium_sp934292725__Hadza_MoBio_hadza_A_D_O_4_1196	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-A-D_O_4_1196.131	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anthropogastromicrobium;s__Anthropogastromicrobium sp934292725	Hadza	Hadza_MoBio_hadza-A-D_O_4_1196	0	2	94	0	22	118
Lachnospira_sp000436475__Hadza_MoBio_hadza_E_H_A_15_1703	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_A_15_1703.100	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp000436475	Hadza	Hadza_MoBio_hadza-E-H_A_15_1703	34	20	13	12	5	84
Brachyspira_aalborgi__Hadza_MoBio_hadza_E_H_A_15_1703	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_A_15_1703.123	d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira aalborgi	Hadza	Hadza_MoBio_hadza-E-H_A_15_1703	2	5	92	2	18	119
Prevotella_copri_A__Hadza_MoBio_hadza_E_H_C_4_1831	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_C_4_1831.323	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A	Hadza	Hadza_MoBio_hadza-E-H_C_4_1831	8	8	46	3	5	70
Anaerostipes_hadrus__Hadza_MoBio_hadza_E_H_D_24_2201	REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_MoBio_hadza-E-H_D_24_2201.235	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Hadza	Hadza_MoBio_hadza-E-H_D_24_2201	65	95	81	10	49	300
